full_name,hrr,batting_position,team_id,team_name,game_id
Randy Arozarena,0.0,400,136,Seattle Mariners,778024
J.P. Crawford,1.0,100,136,Seattle Mariners,778024
Rowdy Tellez,0.0,701,136,Seattle Mariners,778024
Cal Raleigh,3.0,501,136,Seattle Mariners,778024
Miles Mastrobuoni,3.0,900,136,Seattle Mariners,778024
Dylan Moore,2.0,600,136,Seattle Mariners,778024
Mitch Garver,0.0,500,136,Seattle Mariners,778024
Leo Rivas,1.0,401,136,Seattle Mariners,778024
Julio Rodríguez,6.0,300,136,Seattle Mariners,778024
Ben Williamson,2.0,800,136,Seattle Mariners,778024
Jorge Polanco,1.0,200,136,Seattle Mariners,778024
Lawrence Butler,3.0,600,133,Athletics,778010
Luis Urías,1.0,700,133,Athletics,778010
Brent Rooker,0.0,300,133,Athletics,778010
Max Schuemann,0.0,701,133,Athletics,778010
Jhonny Pereda,0.0,900,133,Athletics,778010
Seth Brown,2.0,800,133,Athletics,778010
Tyler Soderstrom,2.0,200,133,Athletics,778010
Miguel Andujar,3.0,400,133,Athletics,778010
Shea Langeliers,0.0,901,133,Athletics,778010
JJ Bleday,3.0,500,133,Athletics,778010
Jacob Wilson,6.0,100,133,Athletics,778010
Randy Arozarena,2.0,500,136,Seattle Mariners,778010
J.P. Crawford,1.0,100,136,Seattle Mariners,778010
Leody Taveras,3.0,700,136,Seattle Mariners,778010
Rowdy Tellez,5.0,600,136,Seattle Mariners,778010
Cal Raleigh,2.0,400,136,Seattle Mariners,778010
Miles Mastrobuoni,1.0,501,136,Seattle Mariners,778010
Dylan Moore,4.0,800,136,Seattle Mariners,778010
Julio Rodríguez,2.0,300,136,Seattle Mariners,778010
Ben Williamson,2.0,900,136,Seattle Mariners,778010
Jorge Polanco,1.0,200,136,Seattle Mariners,778010
Lawrence Butler,2.0,700,133,Athletics,777994
Luis Urías,0.0,800,133,Athletics,777994
Brent Rooker,1.0,300,133,Athletics,777994
Max Schuemann,2.0,801,133,Athletics,777994
Seth Brown,0.0,501,133,Athletics,777994
Tyler Soderstrom,0.0,200,133,Athletics,777994
Miguel Andujar,0.0,600,133,Athletics,777994
Nick Kurtz,2.0,900,133,Athletics,777994
Shea Langeliers,2.0,400,133,Athletics,777994
JJ Bleday,0.0,500,133,Athletics,777994
Jacob Wilson,2.0,100,133,Athletics,777994
Oswald Peraza,0.0,401,147,New York Yankees,777994
Pablo Reyes,0.0,201,147,New York Yankees,777994
Jorbit Vivas,3.0,900,147,New York Yankees,777994
Oswaldo Cabrera,1.0,800,147,New York Yankees,777994
Aaron Judge,2.0,200,147,New York Yankees,777994
Paul Goldschmidt,5.0,400,147,New York Yankees,777994
Jasson Domínguez,13.0,500,147,New York Yankees,777994
Ben Rice,4.0,300,147,New York Yankees,777994
J.C. Escarra,3.0,700,147,New York Yankees,777994
Anthony Volpe,1.0,600,147,New York Yankees,777994
Yerry De los Santos,0.0,701,147,New York Yankees,777994
Trent Grisham,1.0,100,147,New York Yankees,777994
Lawrence Butler,0.0,600,133,Athletics,777972
Luis Urías,3.0,700,133,Athletics,777972
Brent Rooker,7.0,200,133,Athletics,777972
Max Schuemann,0.0,501,133,Athletics,777972
Jhonny Pereda,3.0,900,133,Athletics,777972
Tyler Soderstrom,6.0,300,133,Athletics,777972
Miguel Andujar,1.0,500,133,Athletics,777972
Nick Kurtz,2.0,800,133,Athletics,777972
Shea Langeliers,10.0,400,133,Athletics,777972
Jacob Wilson,4.0,100,133,Athletics,777972
Oswald Peraza,4.0,900,147,New York Yankees,777972
Pablo Reyes,1.0,800,147,New York Yankees,777972
Jorbit Vivas,0.0,902,147,New York Yankees,777972
Oswaldo Cabrera,1.0,801,147,New York Yankees,777972
Aaron Judge,7.0,300,147,New York Yankees,777972
Paul Goldschmidt,1.0,100,147,New York Yankees,777972
Jasson Domínguez,1.0,700,147,New York Yankees,777972
Austin Wells,1.0,600,147,New York Yankees,777972
Ben Rice,0.0,901,147,New York Yankees,777972
Anthony Volpe,2.0,500,147,New York Yankees,777972
Cody Bellinger,3.0,400,147,New York Yankees,777972
Trent Grisham,2.0,200,147,New York Yankees,777972
Luis Urías,1.0,700,133,Athletics,777957
Brent Rooker,2.0,200,133,Athletics,777957
Max Schuemann,0.0,501,133,Athletics,777957
Jhonny Pereda,0.0,601,133,Athletics,777957
Seth Brown,0.0,301,133,Athletics,777957
Gio Urshela,1.0,900,133,Athletics,777957
Tyler Soderstrom,1.0,300,133,Athletics,777957
Miguel Andujar,2.0,500,133,Athletics,777957
Nick Kurtz,0.0,600,133,Athletics,777957
Shea Langeliers,1.0,400,133,Athletics,777957
JJ Bleday,3.0,800,133,Athletics,777957
Jacob Wilson,0.0,100,133,Athletics,777957
Oswald Peraza,0.0,401,147,New York Yankees,777957
Pablo Reyes,0.0,201,147,New York Yankees,777957
Tyler Matzek,0.0,701,147,New York Yankees,777957
Jorbit Vivas,1.0,900,147,New York Yankees,777957
Oswaldo Cabrera,5.0,800,147,New York Yankees,777957
Aaron Judge,7.0,200,147,New York Yankees,777957
Paul Goldschmidt,6.0,400,147,New York Yankees,777957
Jasson Domínguez,4.0,500,147,New York Yankees,777957
Austin Wells,3.0,700,147,New York Yankees,777957
Ben Rice,7.0,100,147,New York Yankees,777957
J.C. Escarra,0.0,601,147,New York Yankees,777957
Anthony Volpe,5.0,600,147,New York Yankees,777957
Cody Bellinger,1.0,300,147,New York Yankees,777957
Will Smith,3.0,300,119,Los Angeles Dodgers,777937
Chris Taylor,2.0,900,119,Los Angeles Dodgers,777937
Michael Conforto,3.0,700,119,Los Angeles Dodgers,777937
Enrique Hernández,1.0,600,119,Los Angeles Dodgers,777937
Freddie Freeman,0.0,400,119,Los Angeles Dodgers,777937
Hyeseong Kim,0.0,201,119,Los Angeles Dodgers,777937
Shohei Ohtani,0.0,100,119,Los Angeles Dodgers,777937
Andy Pages,0.0,500,119,Los Angeles Dodgers,777937
James Outman,0.0,101,119,Los Angeles Dodgers,777937
Mookie Betts,1.0,200,119,Los Angeles Dodgers,777937
Miguel Rojas,0.0,800,119,Los Angeles Dodgers,777937
Lawrence Butler,5.0,500,133,Athletics,777937
Luis Urías,2.0,800,133,Athletics,777937
Brent Rooker,3.0,300,133,Athletics,777937
Tyler Soderstrom,0.0,200,133,Athletics,777937
Miguel Andujar,7.0,600,133,Athletics,777937
Nick Kurtz,5.0,900,133,Athletics,777937
Shea Langeliers,3.0,400,133,Athletics,777937
JJ Bleday,5.0,700,133,Athletics,777937
Jacob Wilson,10.0,100,133,Athletics,777937
Will Smith,0.0,400,119,Los Angeles Dodgers,777917
Chris Taylor,0.0,701,119,Los Angeles Dodgers,777917
Michael Conforto,2.0,700,119,Los Angeles Dodgers,777917
Enrique Hernández,2.0,801,119,Los Angeles Dodgers,777917
Max Muncy,5.0,500,119,Los Angeles Dodgers,777917
Freddie Freeman,2.0,300,119,Los Angeles Dodgers,777917
Hyeseong Kim,4.0,900,119,Los Angeles Dodgers,777917
Shohei Ohtani,5.0,100,119,Los Angeles Dodgers,777917
Andy Pages,5.0,600,119,Los Angeles Dodgers,777917
James Outman,0.0,800,119,Los Angeles Dodgers,777917
Mookie Betts,4.0,200,119,Los Angeles Dodgers,777917
Miguel Rojas,2.0,901,119,Los Angeles Dodgers,777917
Lawrence Butler,0.0,500,133,Athletics,777917
Luis Urías,2.0,800,133,Athletics,777917
Brent Rooker,0.0,300,133,Athletics,777917
Tyler Soderstrom,5.0,200,133,Athletics,777917
Miguel Andujar,2.0,600,133,Athletics,777917
Nick Kurtz,0.0,900,133,Athletics,777917
Shea Langeliers,2.0,400,133,Athletics,777917
JJ Bleday,0.0,700,133,Athletics,777917
Jacob Wilson,0.0,100,133,Athletics,777917
Chris Taylor,0.0,501,119,Los Angeles Dodgers,777946
Michael Conforto,1.0,600,119,Los Angeles Dodgers,777946
Dalton Rushing,5.0,700,119,Los Angeles Dodgers,777946
Enrique Hernández,0.0,301,119,Los Angeles Dodgers,777946
Max Muncy,9.0,400,119,Los Angeles Dodgers,777946
Freddie Freeman,4.0,300,119,Los Angeles Dodgers,777946
Hyeseong Kim,9.0,900,119,Los Angeles Dodgers,777946
Shohei Ohtani,10.0,100,119,Los Angeles Dodgers,777946
Andy Pages,5.0,500,119,Los Angeles Dodgers,777946
James Outman,6.0,800,119,Los Angeles Dodgers,777946
Mookie Betts,5.0,200,119,Los Angeles Dodgers,777946
Miguel Rojas,2.0,201,119,Los Angeles Dodgers,777946
Lawrence Butler,0.0,600,133,Athletics,777946
Brent Rooker,0.0,400,133,Athletics,777946
Max Schuemann,3.0,900,133,Athletics,777946
Jhonny Pereda,0.0,401,133,Athletics,777946
Seth Brown,0.0,300,133,Athletics,777946
Gio Urshela,0.0,700,133,Athletics,777946
Tyler Soderstrom,0.0,200,133,Athletics,777946
Nick Kurtz,0.0,800,133,Athletics,777946
Shea Langeliers,3.0,500,133,Athletics,777946
Jacob Wilson,1.0,100,133,Athletics,777946
Heliot Ramos,3.0,100,137,San Francisco Giants,777891
Tyler Fitzgerald,2.0,900,137,San Francisco Giants,777891
David Villar,0.0,700,137,San Francisco Giants,777891
Patrick Bailey,3.0,800,137,San Francisco Giants,777891
Matt Chapman,3.0,400,137,San Francisco Giants,777891
Wilmer Flores,14.0,200,137,San Francisco Giants,777891
Jung Hoo Lee,2.0,300,137,San Francisco Giants,777891
LaMonte Wade Jr.,0.0,701,137,San Francisco Giants,777891
Christian Koss,0.0,501,137,San Francisco Giants,777891
Willy Adames,3.0,500,137,San Francisco Giants,777891
Mike Yastrzemski,1.0,600,137,San Francisco Giants,777891
Lawrence Butler,0.0,500,133,Athletics,777891
Luis Urías,3.0,900,133,Athletics,777891
Brent Rooker,0.0,300,133,Athletics,777891
Max Schuemann,1.0,101,133,Athletics,777891
Jhonny Pereda,0.0,401,133,Athletics,777891
Tyler Soderstrom,2.0,200,133,Athletics,777891
Miguel Andujar,1.0,600,133,Athletics,777891
Nick Kurtz,0.0,800,133,Athletics,777891
Shea Langeliers,0.0,400,133,Athletics,777891
JJ Bleday,0.0,700,133,Athletics,777891
Jacob Wilson,0.0,100,133,Athletics,777891
Heliot Ramos,1.0,400,137,San Francisco Giants,777879
Tyler Fitzgerald,2.0,900,137,San Francisco Giants,777879
Patrick Bailey,0.0,800,137,San Francisco Giants,777879
Matt Chapman,0.0,500,137,San Francisco Giants,777879
Wilmer Flores,1.0,200,137,San Francisco Giants,777879
Jung Hoo Lee,0.0,300,137,San Francisco Giants,777879
LaMonte Wade Jr.,1.0,700,137,San Francisco Giants,777879
Willy Adames,1.0,600,137,San Francisco Giants,777879
Mike Yastrzemski,1.0,100,137,San Francisco Giants,777879
Lawrence Butler,1.0,600,133,Athletics,777879
Luis Urías,1.0,700,133,Athletics,777879
Brent Rooker,1.0,200,133,Athletics,777879
Max Schuemann,0.0,701,133,Athletics,777879
Tyler Soderstrom,1.0,300,133,Athletics,777879
Miguel Andujar,1.0,500,133,Athletics,777879
Nick Kurtz,0.0,900,133,Athletics,777879
Shea Langeliers,0.0,400,133,Athletics,777879
JJ Bleday,0.0,800,133,Athletics,777879
Jacob Wilson,0.0,100,133,Athletics,777879
Heliot Ramos,3.0,100,137,San Francisco Giants,777867
David Villar,0.0,800,137,San Francisco Giants,777867
Matt Chapman,0.0,400,137,San Francisco Giants,777867
Wilmer Flores,0.0,200,137,San Francisco Giants,777867
Jung Hoo Lee,0.0,300,137,San Francisco Giants,777867
Sam Huff,0.0,700,137,San Francisco Giants,777867
Christian Koss,0.0,900,137,San Francisco Giants,777867
Luis Matos,0.0,600,137,San Francisco Giants,777867
Willy Adames,0.0,500,137,San Francisco Giants,777867
Lawrence Butler,3.0,100,133,Athletics,777867
Luis Urías,2.0,700,133,Athletics,777867
Brent Rooker,0.0,400,133,Athletics,777867
Max Schuemann,1.0,800,133,Athletics,777867
Jhonny Pereda,0.0,900,133,Athletics,777867
Tyler Soderstrom,0.0,300,133,Athletics,777867
Nick Kurtz,0.0,600,133,Athletics,777867
Shea Langeliers,0.0,500,133,Athletics,777867
Jacob Wilson,1.0,200,133,Athletics,777867
Alexander Canario,2.0,101,134,Pittsburgh Pirates,778408
Adam Frazier,0.0,800,134,Pittsburgh Pirates,778408
Endy Rodríguez,1.0,700,134,Pittsburgh Pirates,778408
Joey Bart,2.0,501,134,Pittsburgh Pirates,778408
Bryan Reynolds,5.0,200,134,Pittsburgh Pirates,778408
Oneil Cruz,0.0,300,134,Pittsburgh Pirates,778408
Ke'Bryan Hayes,0.0,400,134,Pittsburgh Pirates,778408
Tommy Pham,0.0,600,134,Pittsburgh Pirates,778408
Andrew McCutchen,1.0,301,134,Pittsburgh Pirates,778408
Isiah Kiner-Falefa,0.0,900,134,Pittsburgh Pirates,778408
Enmanuel Valdez,1.0,500,134,Pittsburgh Pirates,778408
Jack Suwinski,0.0,100,134,Pittsburgh Pirates,778408
Jordan Walker,0.0,600,138,St. Louis Cardinals,778408
Victor Scott II,5.0,100,138,St. Louis Cardinals,778408
Willson Contreras,0.0,200,138,St. Louis Cardinals,778408
Nolan Arenado,1.0,400,138,St. Louis Cardinals,778408
Alec Burleson,2.0,500,138,St. Louis Cardinals,778408
Michael Siani,0.0,800,138,St. Louis Cardinals,778408
Pedro Pagés,3.0,700,138,St. Louis Cardinals,778408
Brendan Donovan,4.0,300,138,St. Louis Cardinals,778408
Masyn Winn,2.0,900,138,St. Louis Cardinals,778408
Alexander Canario,1.0,101,134,Pittsburgh Pirates,778389
Adam Frazier,0.0,700,134,Pittsburgh Pirates,778389
Endy Rodríguez,1.0,600,134,Pittsburgh Pirates,778389
Joey Bart,3.0,400,134,Pittsburgh Pirates,778389
Bryan Reynolds,0.0,200,134,Pittsburgh Pirates,778389
Ke'Bryan Hayes,2.0,500,134,Pittsburgh Pirates,778389
Tommy Pham,2.0,800,134,Pittsburgh Pirates,778389
Andrew McCutchen,0.0,300,134,Pittsburgh Pirates,778389
Isiah Kiner-Falefa,0.0,902,134,Pittsburgh Pirates,778389
Tsung-Che Cheng,0.0,900,134,Pittsburgh Pirates,778389
Enmanuel Valdez,0.0,901,134,Pittsburgh Pirates,778389
Jack Suwinski,0.0,100,134,Pittsburgh Pirates,778389
Jordan Walker,2.0,502,138,St. Louis Cardinals,778389
Victor Scott II,1.0,700,138,St. Louis Cardinals,778389
Willson Contreras,2.0,200,138,St. Louis Cardinals,778389
Nolan Arenado,0.0,400,138,St. Louis Cardinals,778389
Lars Nootbaar,0.0,100,138,St. Louis Cardinals,778389
Luken Baker,0.0,801,138,St. Louis Cardinals,778389
Alec Burleson,1.0,500,138,St. Louis Cardinals,778389
Michael Siani,0.0,501,138,St. Louis Cardinals,778389
Thomas Saggese,1.0,800,138,St. Louis Cardinals,778389
Pedro Pagés,1.0,600,138,St. Louis Cardinals,778389
Brendan Donovan,1.0,300,138,St. Louis Cardinals,778389
Masyn Winn,0.0,900,138,St. Louis Cardinals,778389
Elly De La Cruz,1.0,300,113,Cincinnati Reds,778374
Jake Fraley,0.0,701,113,Cincinnati Reds,778374
TJ Friedl,2.0,100,113,Cincinnati Reds,778374
Jeimer Candelario,4.0,500,113,Cincinnati Reds,778374
Santiago Espinal,1.0,800,113,Cincinnati Reds,778374
Blake Dunn,1.0,200,113,Cincinnati Reds,778374
Spencer Steer,1.0,400,113,Cincinnati Reds,778374
Jose Trevino,1.0,900,113,Cincinnati Reds,778374
Gavin Lux,0.0,700,113,Cincinnati Reds,778374
Christian Encarnacion-Strand,0.0,600,113,Cincinnati Reds,778374
Alexander Canario,0.0,303,134,Pittsburgh Pirates,778374
Adam Frazier,4.0,800,134,Pittsburgh Pirates,778374
Endy Rodríguez,1.0,400,134,Pittsburgh Pirates,778374
Joey Bart,0.0,300,134,Pittsburgh Pirates,778374
Bryan Reynolds,1.0,200,134,Pittsburgh Pirates,778374
Ke'Bryan Hayes,0.0,500,134,Pittsburgh Pirates,778374
Tommy Pham,3.0,700,134,Pittsburgh Pirates,778374
Andrew McCutchen,0.0,302,134,Pittsburgh Pirates,778374
Isiah Kiner-Falefa,0.0,900,134,Pittsburgh Pirates,778374
Tsung-Che Cheng,0.0,301,134,Pittsburgh Pirates,778374
Enmanuel Valdez,0.0,100,134,Pittsburgh Pirates,778374
Jack Suwinski,1.0,600,134,Pittsburgh Pirates,778374
Elly De La Cruz,6.0,300,113,Cincinnati Reds,778357
Jake Fraley,0.0,701,113,Cincinnati Reds,778357
Noelvi Marte,2.0,600,113,Cincinnati Reds,778357
TJ Friedl,2.0,100,113,Cincinnati Reds,778357
Jeimer Candelario,0.0,500,113,Cincinnati Reds,778357
Santiago Espinal,2.0,800,113,Cincinnati Reds,778357
Blake Dunn,1.0,200,113,Cincinnati Reds,778357
Spencer Steer,0.0,400,113,Cincinnati Reds,778357
Jose Trevino,1.0,900,113,Cincinnati Reds,778357
Gavin Lux,0.0,700,113,Cincinnati Reds,778357
Alexander Canario,4.0,600,134,Pittsburgh Pirates,778357
Endy Rodríguez,0.0,700,134,Pittsburgh Pirates,778357
Bryan Reynolds,1.0,200,134,Pittsburgh Pirates,778357
Ke'Bryan Hayes,0.0,300,134,Pittsburgh Pirates,778357
Tommy Pham,0.0,500,134,Pittsburgh Pirates,778357
Andrew McCutchen,1.0,400,134,Pittsburgh Pirates,778357
Isiah Kiner-Falefa,0.0,100,134,Pittsburgh Pirates,778357
Henry Davis,0.0,900,134,Pittsburgh Pirates,778357
Enmanuel Valdez,2.0,800,134,Pittsburgh Pirates,778357
Elly De La Cruz,2.0,300,113,Cincinnati Reds,778343
Austin Wynns,2.0,900,113,Cincinnati Reds,778343
Jake Fraley,0.0,700,113,Cincinnati Reds,778343
Noelvi Marte,1.0,800,113,Cincinnati Reds,778343
TJ Friedl,4.0,100,113,Cincinnati Reds,778343
Jeimer Candelario,0.0,600,113,Cincinnati Reds,778343
Santiago Espinal,4.0,200,113,Cincinnati Reds,778343
Blake Dunn,0.0,401,113,Cincinnati Reds,778343
Spencer Steer,0.0,500,113,Cincinnati Reds,778343
Gavin Lux,1.0,400,113,Cincinnati Reds,778343
Alexander Canario,0.0,500,134,Pittsburgh Pirates,778343
Adam Frazier,0.0,600,134,Pittsburgh Pirates,778343
Endy Rodríguez,0.0,400,134,Pittsburgh Pirates,778343
Bryan Reynolds,1.0,200,134,Pittsburgh Pirates,778343
Oneil Cruz,0.0,300,134,Pittsburgh Pirates,778343
Isiah Kiner-Falefa,1.0,700,134,Pittsburgh Pirates,778343
Henry Davis,0.0,900,134,Pittsburgh Pirates,778343
Tsung-Che Cheng,0.0,800,134,Pittsburgh Pirates,778343
Enmanuel Valdez,0.0,100,134,Pittsburgh Pirates,778343
Adam Frazier,3.0,800,134,Pittsburgh Pirates,778321
Endy Rodríguez,0.0,600,134,Pittsburgh Pirates,778321
Bryan Reynolds,5.0,200,134,Pittsburgh Pirates,778321
Oneil Cruz,4.0,100,134,Pittsburgh Pirates,778321
Ke'Bryan Hayes,6.0,500,134,Pittsburgh Pirates,778321
Tommy Pham,4.0,700,134,Pittsburgh Pirates,778321
Andrew McCutchen,3.0,300,134,Pittsburgh Pirates,778321
Isiah Kiner-Falefa,2.0,900,134,Pittsburgh Pirates,778321
Henry Davis,1.0,601,134,Pittsburgh Pirates,778321
Enmanuel Valdez,6.0,400,134,Pittsburgh Pirates,778321
Jack Suwinski,0.0,301,134,Pittsburgh Pirates,778321
Nasim Nuñez,4.0,900,120,Washington Nationals,778321
Dylan Crews,0.0,800,120,Washington Nationals,778321
Nathaniel Lowe,2.0,400,120,Washington Nationals,778321
Josh Bell,0.0,500,120,Washington Nationals,778321
Paul DeJong,2.0,700,120,Washington Nationals,778321
James Wood,2.0,200,120,Washington Nationals,778321
Alex Call,0.0,100,120,Washington Nationals,778321
Keibert Ruiz,2.0,300,120,Washington Nationals,778321
Luis García Jr.,0.0,600,120,Washington Nationals,778321
Adam Frazier,0.0,700,134,Pittsburgh Pirates,778314
Bryan Reynolds,0.0,200,134,Pittsburgh Pirates,778314
Oneil Cruz,0.0,100,134,Pittsburgh Pirates,778314
Ke'Bryan Hayes,0.0,300,134,Pittsburgh Pirates,778314
Tommy Pham,1.0,600,134,Pittsburgh Pirates,778314
Isiah Kiner-Falefa,0.0,800,134,Pittsburgh Pirates,778314
Henry Davis,1.0,900,134,Pittsburgh Pirates,778314
Enmanuel Valdez,0.0,400,134,Pittsburgh Pirates,778314
Jack Suwinski,2.0,500,134,Pittsburgh Pirates,778314
Nasim Nuñez,4.0,800,120,Washington Nationals,778314
Dylan Crews,2.0,700,120,Washington Nationals,778314
Nathaniel Lowe,2.0,300,120,Washington Nationals,778314
Amed Rosario,1.0,601,120,Washington Nationals,778314
Josh Bell,0.0,400,120,Washington Nationals,778314
Paul DeJong,0.0,600,120,Washington Nationals,778314
James Wood,3.0,100,120,Washington Nationals,778314
Jacob Young,1.0,900,120,Washington Nationals,778314
Alex Call,0.0,101,120,Washington Nationals,778314
Keibert Ruiz,0.0,200,120,Washington Nationals,778314
Luis García Jr.,1.0,500,120,Washington Nationals,778314
Adam Frazier,1.0,801,134,Pittsburgh Pirates,778293
Bryan Reynolds,1.0,200,134,Pittsburgh Pirates,778293
Oneil Cruz,7.0,400,134,Pittsburgh Pirates,778293
Ke'Bryan Hayes,0.0,100,134,Pittsburgh Pirates,778293
Jared Triolo,1.0,600,134,Pittsburgh Pirates,778293
Tommy Pham,0.0,500,134,Pittsburgh Pirates,778293
Andrew McCutchen,1.0,300,134,Pittsburgh Pirates,778293
Isiah Kiner-Falefa,3.0,700,134,Pittsburgh Pirates,778293
Henry Davis,4.0,900,134,Pittsburgh Pirates,778293
Enmanuel Valdez,2.0,800,134,Pittsburgh Pirates,778293
Jack Suwinski,0.0,301,134,Pittsburgh Pirates,778293
Nasim Nuñez,0.0,900,120,Washington Nationals,778293
Dylan Crews,2.0,700,120,Washington Nationals,778293
Nathaniel Lowe,1.0,400,120,Washington Nationals,778293
Amed Rosario,0.0,600,120,Washington Nationals,778293
Josh Bell,0.0,500,120,Washington Nationals,778293
James Wood,1.0,200,120,Washington Nationals,778293
Alex Call,1.0,100,120,Washington Nationals,778293
Keibert Ruiz,0.0,300,120,Washington Nationals,778293
Luis García Jr.,0.0,800,120,Washington Nationals,778293
Adam Frazier,1.0,800,134,Pittsburgh Pirates,778280
Joey Bart,1.0,400,134,Pittsburgh Pirates,778280
Bryan Reynolds,0.0,200,134,Pittsburgh Pirates,778280
Oneil Cruz,3.0,100,134,Pittsburgh Pirates,778280
Ke'Bryan Hayes,0.0,600,134,Pittsburgh Pirates,778280
Jared Triolo,0.0,501,134,Pittsburgh Pirates,778280
Tommy Pham,0.0,700,134,Pittsburgh Pirates,778280
Andrew McCutchen,0.0,300,134,Pittsburgh Pirates,778280
Isiah Kiner-Falefa,1.0,900,134,Pittsburgh Pirates,778280
Enmanuel Valdez,1.0,500,134,Pittsburgh Pirates,778280
Nasim Nuñez,0.0,900,120,Washington Nationals,778280
